"CLIENT_ID","NAME","EMAIL","AGE","TYPE","ACCOUNT_ID","STATE_NAME","REGION","DIVISION","CARD_TYPE","ACTIVE_YEARS","ACTIVE_MONTHS","LOAN_AMOUNT","LOAN_DURATION","LOAN_PAYEMENTS","LOAN_STATUS","CRMEVENT_COUNT","E_MAIL","FAX","PHONE","REFERRAL","WEB","POSTAL_MAIL","CLOSED","CLOSED_WITH_EXPLANATION","CLOSED_WITH_MONETARY_RELIEF","CLOSED_WITH_RELIEF","CLOSED_WITHOUT_RELIEF","IN_PROGRESS","UNTIMELY_RESPONSE","TRANS_COUNT","TOTAL_BALANCE","AVG_ANNUAL_INCOME","AVG_MONTHLY_INCOME","CLIENT_CATERGORY","TOTAL_PAYMENTS","HOUSEHOLD_PAYMENT","INSURANCE_PAYMENT","LEASING_PAYMENT","LOAN_PAYMENT","OTHER_PAYMENTS","SEX"
"C00003365","Addyson Ayvah Browne","addyson.browne@gmail.com",33,"Owner","A00002787","New York","Northeast","Middle Atlantic","No Card",1,22,0,0,0,"No Loan",7,0,0,0,3,4,0,0,2,1,1,2,0,0,61,369444,369444,16792.91,"High Income",8356,8356,0,0,0,0,"Female"
"C00003366","Aleah Kamilla Peacock","aleah.peacock@hotmail.com",40,"Owner","A00002788","Texas","South","West South Central","No Card",5,60,0,0,0,"No Loan",4,0,0,1,1,2,0,1,0,2,0,0,0,0,269,1025943,205188.6,17099.05,"Upper-Middle Income",3803,3803,0,0,0,0,"Female"
"C00003367","Carmelo Kamdyn Carrillo","carmelo.carrillo@gmail.com",47,"User","A00002788","Texas","South","West South Central","No Card",5,60,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,269,1025943,205188.6,17099.05,"Upper-Middle Income",3803,3803,0,0,0,0,"Male"
"C00003368","Kaia Korra Ohara","kaia.ohara@gmail.com",47,"Owner","A00002789","Nevada","West","Mountain","No Card",5,70,0,0,0,"No Loan",3,0,0,0,0,3,0,0,1,1,0,1,0,0,447,8559849,1711969.8,122283.56,"High Networth",3956,2965,762,0,0,229,"Female"
"C00003369","Skylar Marlon Townsend","skylar.townsend@outlook.com",47,"Owner","A00002790","New York","Northeast","Middle Atlantic","No Card",5,60,0,0,0,"No Loan",2,0,0,0,1,1,0,0,2,0,0,0,0,0,293,3014590,602918,50243.17,"High Income",8862,8862,0,0,0,0,"Male"
"C00003370","Arian Castiel Wise","arian.castiel.wise@gmail.com",80,"Owner","A00002791","Kansas","Midwest","West North Central","No Card",1,22,0,0,0,"No Loan",6,0,0,0,0,4,2,0,5,0,1,0,0,0,45,315370,315370,14335,"High Income",3215,3215,0,0,0,0,"Male"
"C00003371","Bristol Constance Cornell","bristol.cornell@gmail.com",80,"User","A00002791","Kansas","Midwest","West North Central","No Card",1,22,0,0,0,"No Loan",5,0,0,0,2,3,0,0,3,1,0,0,0,0,45,315370,315370,14335,"High Income",3215,3215,0,0,0,0,"Female"
"C00003372","Bruno Lamar Ingram","bruno.ingram@outlook.com",29,"Owner","A00002792","New York","Northeast","Middle Atlantic","No Card",3,38,0,0,0,"No Loan",7,0,1,0,2,3,1,0,6,1,0,0,0,0,157,1680093,560031,44212.97,"High Income",2327,2327,0,0,0,0,"Male"
"C00003373","Kaysen Augustine Barton","kaysen.barton@hotmail.com",47,"Owner","A00002793","Indiana","Northeast","East North Central","No Card",6,72,0,0,0,"No Loan",6,0,0,1,1,4,0,0,3,2,0,0,0,0,292,2494496,415749.33,34645.78,"High Income",2301,2301,0,0,0,0,"Male"
"C00003374","Lorelei Estefany Sherwood","lorelei.sherwood@outlook.com",39,"User","A00002793","Indiana","Northeast","East North Central","No Card",6,72,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,292,2494496,415749.33,34645.78,"High Income",2301,2301,0,0,0,0,"Female"
"C00003376","Jazmine Iyanna Castellanos","jazmine.castellanos@gmail.com",55,"Owner","A00002795","Tennessee","South","East South Central","No Card",3,38,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2221596,740532,58463.05,"High Networth",9957,1722,1869,0,0,6366,"Female"
"C00003377","Ray Eugene Ayala","ray.ayala@gmail.com",61,"User","A00002795","Tennessee","South","East South Central","No Card",3,38,0,0,0,"No Loan",5,0,0,1,4,0,0,0,3,1,0,0,0,0,201,2221596,740532,58463.05,"High Networth",9957,1722,1869,0,0,6366,"Male"
"C00003378","Zain Harlan Schroeder","zain.schroeder@outlook.com",42,"Owner","A00002796","Indiana","Northeast","East North Central","VISA Infinite",1,22,0,0,0,"No Loan",1,0,0,0,0,1,0,0,1,0,0,0,0,0,77,2754394,2754394,125199.73,"High Networth",8672,3381,0,0,0,5291,"Male"
"C00003379","Maeve Katy Thorpe","maeve.thorpe@gmail.com",50,"User","A00002796","Indiana","Northeast","East North Central","No Card",1,22,0,0,0,"No Loan",3,0,0,1,1,1,0,0,3,0,0,0,0,0,77,2754394,2754394,125199.73,"High Networth",8672,3381,0,0,0,5291,"Female"
"C00003381","Justice Jailyn Sadler","justice.sadler@gmail.com",34,"Owner","A00002798","California","West","Pacific","No Card",5,62,0,0,0,"No Loan",1,0,0,0,0,1,0,0,0,0,1,0,0,0,305,4325097,865019.4,69759.63,"High Income",6094,6094,0,0,0,0,"Female"
"C00003382","Crew Kase Hampton","crew.hampton@hotmail.com",45,"Owner","A00002799","Texas","South","West South Central","VISA Signature",5,67,0,0,0,"No Loan",2,0,0,1,0,1,0,0,2,0,0,0,0,0,432,6311490,1262298,94201.34,"High Networth",8406,1043,2493,0,0,4870,"Male"
"C00003383","Julie Kamora Latham","julie.latham@gmail.com",43,"User","A00002799","Texas","South","West South Central","No Card",5,67,0,0,0,"No Loan",4,0,0,0,1,3,0,0,3,1,0,0,0,0,432,6311490,1262298,94201.34,"High Networth",8406,1043,2493,0,0,4870,"Female"
"C00003384","Marlee Keilani Redmond","marlee.redmond@gmail.com",57,"Owner","A00002800","New Hampshire","Northeast","New England","VISA Signature",2,29,0,0,0,"No Loan",3,0,0,1,1,1,0,0,3,0,0,0,0,0,110,886331,443165.5,30563.14,"High Income",8740,8740,0,0,0,0,"Female"
"C00003385","Phoenix Prisha Greenberg","phoenix.greenberg@gmail.com",75,"Owner","A00002801","Tennessee","South","East South Central","No Card",3,37,0,0,0,"No Loan",2,0,0,0,2,0,0,0,2,0,0,0,0,0,118,1613154,537718,43598.76,"High Income",3524,3524,0,0,0,0,"Female"
"C00003386","Jimena Rosalina Cote","jimena.cote@gmail.com",59,"Owner","A00002802","Vermont","Northeast","New England","No Card",6,73,0,0,0,"No Loan",3,0,0,0,0,3,0,1,2,0,0,0,0,0,365,3089824,514970.67,42326.36,"High Income",2412,2412,0,0,0,0,"Female"
"C00003387","Jedidiah Miller Rowe","jedidiah.rowe@outlook.com",56,"Owner","A00002803","Massachusetts","Northeast","New England","VISA Signature",3,47,0,0,0,"No Loan",3,0,0,0,1,2,0,0,2,1,0,0,0,0,214,226107,75369,4810.79,"Middle Income",1904,0,0,1904,0,0,"Male"
"C00003389","Nayeli Aila Dukes","nayeli.dukes@outlook.com",33,"Owner","A00002805","South Carolina","South","South Atlantic","No Card",3,41,0,0,0,"No Loan",4,0,0,0,2,1,1,0,4,0,0,0,0,0,144,995883,331961,24289.83,"High Income",2017,2017,0,0,0,0,"Female"
"C00003390","Aleena Alanis Diamond","aleena.diamond@gmail.com",27,"Owner","A00002806","Connecticut","Northeast","New England","No Card",2,28,0,0,0,"No Loan",5,0,0,0,2,3,0,0,4,0,1,0,0,0,92,492412,246206,17586.14,"Upper-Middle Income",5068,5068,0,0,0,0,"Female"
"C00003393","Amara Kaila Madrid","amara.madrid@gmail.com",45,"Owner","A00002809","Connecticut","Northeast","New England","No Card",4,58,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,1,0,0,0,0,310,2643805,660951.25,45582.84,"High Networth",8103,1764,0,0,0,6339,"Female"
"C00003394","Karina Lucinda Alonso","karina.alonso@outlook.com",19,"Owner","A00002810","Rhode Island","Northeast","New England","No Card",4,55,0,0,0,"No Loan",4,0,0,0,3,1,0,0,1,2,0,0,0,0,368,3939380,984845,71625.09,"High Networth",7608,392,977,0,0,6239,"Female"
"C00003395","Clay Kolby Frank","clay.kolby.frank@gmail.com",37,"Owner","A00002811","North Carolina","South","South Atlantic","VISA Signature",3,46,0,0,0,"No Loan",1,0,0,0,1,0,0,1,0,0,0,0,0,0,230,1534390,511463.33,33356.3,"High Networth",16564.9,14584,0,1980.9,0,0,"Male"
"C00003396","Giuliana Mariela Sheets","giuliana.sheets@gmail.com",22,"Owner","A00002812","New Mexico","West","Mountain","No Card",3,40,0,0,0,"No Loan",7,0,1,1,3,1,1,0,5,1,1,0,0,0,155,312949,104316.33,7823.73,"Middle Income",8211,8211,0,0,0,0,"Female"
"C00003397","Thea Shyanne Irvin","thea.irvin@outlook.com",25,"Owner","A00002813","Louisiana","South","West South Central","No Card",5,70,0,0,0,"No Loan",5,0,0,1,3,1,0,0,2,2,0,0,1,0,493,4806979,961395.8,68671.13,"High Networth",6771,798,227,0,0,5746,"Female"
"C00003398","Tomas Sonny Waters","tomas.waters@hotmail.com",30,"User","A00002813","Louisiana","South","West South Central","No Card",5,70,0,0,0,"No Loan",3,0,0,0,0,2,1,0,1,1,0,1,0,0,493,4806979,961395.8,68671.13,"High Networth",6771,798,227,0,0,5746,"Male"
"C00003399","Alden Emory Strickland","alden.strickland@outlook.com",67,"Owner","A00002814","Pennsylvania","Northeast","Middle Atlantic","No Card",6,78,0,0,0,"No Loan",3,0,0,1,1,1,0,0,2,0,1,0,0,0,323,2707606,451267.67,34712.9,"High Income",2627,2627,0,0,0,0,"Male"
"C00003402","Braelynn Ziva Hurt","braelynn.hurt@yahoo.com",47,"Owner","A00002816","Illinois","Northeast","East North Central","No Card",2,30,0,0,0,"No Loan",1,0,0,1,0,0,0,0,1,0,0,0,0,0,126,1687378,843689,56245.93,"High Networth",4577,3933,0,0,0,644,"Female"
"C00003403","Jadiel Junior Osborne","jadiel.osborne@gmail.com",42,"User","A00002816","Illinois","Northeast","East North Central","No Card",2,30,0,0,0,"No Loan",5,0,0,1,2,2,0,0,2,2,0,0,0,0,126,1687378,843689,56245.93,"High Networth",4577,3933,0,0,0,644,"Male"
"C00003404","Kassidy Abriella Ferris","kassidy.ferris@gmail.com",59,"Owner","A00002817","Massachusetts","Northeast","New England","VISA Signature",6,78,0,0,0,"No Loan",4,0,0,0,4,0,0,0,1,1,1,1,0,0,349,852508,142084.67,10929.59,"Middle Income",0,0,0,0,0,0,"Female"
"C00003405","Harper Graysen Maxwell","harper.maxwell@outlook.com",50,"Owner","A00002818","North Dakota","Midwest","West North Central","VISA Signature",6,75,0,0,0,"No Loan",1,0,0,0,0,1,0,0,1,0,0,0,0,0,411,10443991,1740665.17,139253.21,"High Networth",10141,8947,0,1194,0,0,"Male"
"C00003406","Braelyn Amilia Sewell","braelyn.sewell@gmail.com",52,"User","A00002818","North Dakota","Midwest","West North Central","No Card",6,75,0,0,0,"No Loan",2,0,0,1,0,1,0,0,1,0,0,1,0,0,411,10443991,1740665.17,139253.21,"High Networth",10141,8947,0,1194,0,0,"Female"
"C00003407","Luciana Calla Carlton","luciana.carlton@outlook.com",26,"Owner","A00002819","South Dakota","Midwest","West North Central","No Card",5,63,0,0,0,"No Loan",4,0,0,0,2,2,0,0,3,1,0,0,0,0,372,5386046,1077209.2,85492.79,"High Networth",9461,8713,0,0,0,748,"Female"
"C00003408","Ares Heath Chan","ares.chan@gmail.com",26,"User","A00002819","South Dakota","Midwest","West North Central","No Card",5,63,0,0,0,"No Loan",7,0,0,1,1,3,2,0,6,0,0,1,0,0,372,5386046,1077209.2,85492.79,"High Networth",9461,8713,0,0,0,748,"Male"
"C00003409","Cory Rogelio Deleon","cory.deleon@hotmail.com",80,"Owner","A00002820","Rhode Island","Northeast","New England","No Card",1,22,0,0,0,"No Loan",4,0,0,0,2,2,0,0,3,1,0,0,0,0,54,595089,595089,27049.5,"High Networth",2967,2967,0,0,0,0,"Male"
"C00003410","Brecken Will Norman","brecken.norman@gmail.com",34,"Owner","A00002821","Texas","South","West South Central","No Card",3,39,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,181,846067,282022.33,21694.03,"High Income",6055,3933,0,0,0,2122,"Male"
"C00003412","Chaim Amare Harrington","chaim.harrington@gmail.com",24,"Owner","A00002823","Massachusetts","Northeast","New England","No Card",6,78,0,0,0,"No Loan",4,0,0,0,3,1,0,0,1,1,1,1,0,0,331,2689396,448232.67,34479.44,"High Income",2210,2210,0,0,0,0,"Male"
"C00003413","Aubrie Gisele Aragon","aubrie.aragon@gmail.com",30,"User","A00002823","Massachusetts","Northeast","New England","No Card",6,78,0,0,0,"No Loan",4,0,0,1,0,3,0,0,3,1,0,0,0,0,331,2689396,448232.67,34479.44,"High Income",2210,2210,0,0,0,0,"Female"
"C00003414","Janelle Jaqueline Blackmon","janelle.blackmon@gmail.com",52,"Owner","A00002824","Tennessee","South","East South Central","VISA Infinite",6,72,50460,60,841,"C",3,0,0,2,0,1,0,0,2,1,0,0,0,0,413,7124301,1187383.5,98948.63,"High Networth",8130,7289,0,0,841,0,"Female"
"C00003415","Madisyn Peighton Hadley","madisyn.hadley@outlook.com",26,"Owner","A00002825","Texas","South","West South Central","VISA Signature",3,39,0,0,0,"No Loan",5,0,0,0,1,3,1,1,2,2,0,0,0,0,157,1143975,381325,29332.69,"High Income",5284,5284,0,0,0,0,"Female"
"C00003416","Nickolas Ameer Casey","nickolas.casey@gmail.com",21,"Owner","A00002826","South Dakota","Midwest","West North Central","No Card",2,35,0,0,0,"No Loan",3,0,0,0,1,2,0,0,0,2,0,0,0,0,137,497694,248847,14219.83,"Upper-Middle Income",5240,5240,0,0,0,0,"Male"
"C00003417","Brylee Symphony Hoyt","brylee.hoyt@outlook.com",14,"User","A00002826","South Dakota","Midwest","West North Central","No Card",2,35,0,0,0,"No Loan",4,0,0,0,2,2,0,1,1,2,0,0,0,0,137,497694,248847,14219.83,"Upper-Middle Income",5240,5240,0,0,0,0,"Female"
"C00003421","Xzavier Jerome Logan","xzavier.logan@gmail.com",52,"Owner","A00002830","Missouri","Midwest","West North Central","No Card",4,51,0,0,0,"No Loan",3,0,0,1,0,1,1,0,2,1,0,0,0,0,274,2345580,586395,45991.76,"High Networth",9131,6981,0,0,0,2150,"Male"
"C00003422","Ryan Cosette Pagan","ryan.pagan@gmail.com",48,"Owner","A00002831","New York","Northeast","Middle Atlantic","No Card",1,23,0,0,0,"No Loan",6,0,0,2,1,3,0,0,6,0,0,0,0,0,93,2218440,2218440,96453.91,"High Networth",5156,3586,363,0,0,1207,"Female"
"C00003423","Amari Freyja Land","amari.land@outlook.com",28,"Owner","A00002832","Oregon","West","Pacific","No Card",1,23,0,0,0,"No Loan",4,0,1,0,0,3,0,0,1,0,3,0,0,0,46,353996,353996,15391.13,"High Income",2122,2122,0,0,0,0,"Female"
"C00003424","Kaison Maison Bowers","kaison.maison.bowers@gmail.com",81,"Owner","A00002833","Arizona","West","Mountain","No Card",4,50,0,0,0,"No Loan",2,0,0,0,0,2,0,0,1,1,0,0,0,0,173,1325318,331329.5,26506.36,"High Income",2970,2970,0,0,0,0,"Male"
"C00003425","Alonso Micheal Mueller","alonso.mueller@gmail.com",29,"Owner","A00002834","California","West","Pacific","VISA Signature",4,48,0,0,0,"No Loan",3,0,0,0,1,2,0,0,3,0,0,0,0,0,310,7249601,1812400.25,151033.35,"High Networth",7579,2515,431,0,0,4633,"Male"
"C00003427","Vicente Giancarlo Floyd","vicente.floyd@hotmail.com",19,"Owner","A00002836","Montana","West","Mountain","VISA Standard",3,47,0,0,0,"No Loan",7,0,0,0,2,4,1,1,6,0,0,0,0,0,209,2260988,753662.67,48106.13,"High Income",9472,9472,0,0,0,0,"Male"
"C00003428","Eve Kaci Tidwell","eve.tidwell@outlook.com",12,"User","A00002836","Montana","West","Mountain","No Card",3,47,0,0,0,"No Loan",4,0,0,0,3,1,0,0,1,1,0,0,0,0,209,2260988,753662.67,48106.13,"High Income",9472,9472,0,0,0,0,"Female"
"C00003430","Yosef Lochlan Buchanan","yosef.buchanan@gmail.com",48,"Owner","A00002838","Ohio","Midwest","East North Central","No Card",6,78,0,0,0,"No Loan",2,0,0,0,0,1,1,0,1,0,1,0,0,0,567,8569794,1428299,109869.15,"High Networth",6120,1948,0,2802,0,1370,"Male"
"C00003431","Millie Kierra Lovell","millie.lovell@gmail.com",20,"Owner","A00002839","California","West","Pacific","No Card",4,55,0,0,0,"No Loan",3,0,1,0,1,1,0,0,2,1,0,0,0,0,378,6747985,1686996.25,122690.64,"High Networth",8577,3157,369,0,0,5051,"Female"
"C00003432","Jamal Bode Cobb","jamal.cobb@outlook.com",26,"Owner","A00002840","Kentucky","South","East South Central","No Card",5,60,0,0,0,"No Loan",2,0,0,1,1,0,0,0,2,0,0,0,0,0,304,1867548,373509.6,31125.8,"High Income",14839,11282,0,3557,0,0,"Male"
"C00003433","Jon Camron French","jon.french@gmail.com",37,"Owner","A00002841","Massachusetts","Northeast","New England","No Card",6,75,0,0,0,"No Loan",2,0,0,0,2,0,0,0,0,1,0,0,0,0,370,1585997,264332.83,21146.63,"Upper-Middle Income",3536,3536,0,0,0,0,"Male"
"C00003434","Kelly Lacie Miner","kelly.miner@outlook.com",43,"User","A00002841","Massachusetts","Northeast","New England","No Card",6,75,0,0,0,"No Loan",4,0,0,2,0,2,0,0,3,1,0,0,0,0,370,1585997,264332.83,21146.63,"Upper-Middle Income",3536,3536,0,0,0,0,"Female"
"C00003435","Selah Lizeth Doss","selah.doss@gmail.com",54,"Owner","A00002842","North Carolina","South","South Atlantic","No Card",5,70,0,0,0,"No Loan",4,0,0,0,1,3,0,0,3,1,0,0,0,0,397,4017768,803553.6,57396.69,"High Networth",2150,358,862,0,0,930,"Female"
"C00003436","Bobby Houston Kramer","bobby.kramer@hotmail.com",41,"Owner","A00002843","Idaho","West","Mountain","No Card",2,31,0,0,0,"No Loan",3,0,0,0,0,3,0,0,1,2,0,0,0,0,105,537911,268955.5,17351.97,"Upper-Middle Income",7746,7746,0,0,0,0,"Male"
"C00003437","Lacey Rosalia Dahl","lacey.dahl@gmail.com",40,"User","A00002843","Idaho","West","Mountain","No Card",2,31,0,0,0,"No Loan",3,0,0,0,1,1,1,0,2,1,0,0,0,0,105,537911,268955.5,17351.97,"Upper-Middle Income",7746,7746,0,0,0,0,"Female"
"C00003439","Ben Hugh Clarke","ben.clarke@gmail.com",33,"Owner","A00002845","New Hampshire","Northeast","New England","VISA Signature",2,26,0,0,0,"No Loan",3,0,0,2,1,0,0,0,2,1,0,0,0,0,81,872388,436194,33553.38,"High Income",6559,6559,0,0,0,0,"Male"
"C00003440","Willa Camden Delatorre","willa.delatorre@gmail.com",61,"Owner","A00002846","New York","Northeast","Middle Atlantic","No Card",2,25,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,1,0,0,0,0,64,516509,258254.5,20660.36,"Upper-Middle Income",2457,2457,0,0,0,0,"Female"
"C00003441","Ford Kannon Tyler","ford.tyler@outlook.com",41,"Owner","A00002847","New York","Northeast","Middle Atlantic","No Card",5,65,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1935505,387101,29777,"High Income",5185,5185,0,0,0,0,"Male"
"C00003443","Haylee Claira Stanford","haylee.stanford@gmail.com",65,"Owner","A00002849","New York","Northeast","Middle Atlantic","No Card",6,73,0,0,0,"No Loan",1,0,0,0,0,0,1,0,1,0,0,0,0,0,336,3066644,511107.33,42008.82,"High Income",2704,2704,0,0,0,0,"Female"
"C00003444","Brodie Konnor Gibbs","brodie.gibbs@outlook.com",22,"Owner","A00002850","Massachusetts","Northeast","New England","No Card",1,23,0,0,0,"No Loan",2,0,0,1,0,1,0,0,1,1,0,0,0,0,46,316919,316919,13779.09,"High Income",2038,2038,0,0,0,0,"Male"
"C00003447","Sylvia Noah Vela","sylvia.vela@gmail.com",50,"Owner","A00002853","Texas","South","West South Central","No Card",4,49,0,0,0,"No Loan",2,0,0,0,1,0,1,0,2,0,0,0,0,0,213,3698601,924650.25,75481.65,"High Income",2472,2472,0,0,0,0,"Female"
"C00003448","Finnley Kamryn Conner","finnley.conner@gmail.com",45,"Owner","A00002854","New York","Northeast","Middle Atlantic","VISA Infinite",2,33,0,0,0,"No Loan",1,0,0,0,0,1,0,0,0,0,1,0,0,0,123,1666497,833248.5,50499.91,"High Income",4186,4186,0,0,0,0,"Male"
"C00003449","Briggs Maximo Sparks","briggs.sparks@outlook.com",71,"Owner","A00002855","Texas","South","West South Central","No Card",4,50,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,0,1,0,0,0,172,2420080,605020,48401.6,"High Income",1589,1589,0,0,0,0,"Male"
"C00003450","Davion Adrien Mcguire","davion.adrien.mcguire@gmail.com",23,"Owner","A00002856","Kansas","Midwest","West North Central","No Card",4,55,0,0,0,"No Loan",6,0,1,1,1,3,0,0,3,2,0,0,0,0,248,1189571,297392.75,21628.56,"Upper-Middle Income",6599,6599,0,0,0,0,"Male"
"C00003451","Kingsley Cedric Leon","kingsley.leon@gmail.com",25,"Owner","A00002857","Georgia","South","South Atlantic","No Card",2,30,0,0,0,"No Loan",4,0,0,0,1,3,0,0,3,1,0,0,0,0,120,686106,343053,22870.2,"High Income",6317,6317,0,0,0,0,"Male"
"C00003452","Melany Presleigh Gagnon","melany.gagnon@outlook.com",24,"User","A00002857","Georgia","South","South Atlantic","No Card",2,30,0,0,0,"No Loan",1,0,0,0,1,0,0,0,1,0,0,0,0,0,120,686106,343053,22870.2,"High Income",6317,6317,0,0,0,0,"Female"
"C00003453","Brett Dariel Bauer","brett.bauer@hotmail.com",49,"Owner","A00002858","Massachusetts","Northeast","New England","No Card",4,50,0,0,0,"No Loan",4,0,0,0,0,3,1,1,1,1,1,0,0,0,265,2515130,628782.5,50302.6,"High Networth",6619,5333,0,500,0,786,"Male"
"C00003457","Hattie Harmonie Thacker","hattie.thacker@gmail.com",76,"Owner","A00002861","New York","Northeast","Middle Atlantic","No Card",6,80,0,0,0,"No Loan",6,0,0,1,3,2,0,0,4,1,1,0,0,0,369,3499124,583187.33,43739.05,"High Income",2613,2613,0,0,0,0,"Female"
"C00003458","Zackary Kristopher Pope","zackary.pope@outlook.com",46,"Owner","A00002862","Utah","West","Mountain","VISA Signature",6,76,0,0,0,"No Loan",1,0,0,0,0,1,0,0,1,0,0,0,0,0,457,7791208,1298534.67,102515.89,"High Networth",7099,1371,0,0,0,5728,"Male"
"C00003459","Raven Hillary Coronado","raven.coronado@gmail.com",35,"Owner","A00002863","Nevada","West","Mountain","No Card",3,45,0,0,0,"No Loan",4,0,0,1,2,0,1,0,2,0,1,1,0,0,222,2569367,856455.67,57097.04,"High Networth",6168,945,0,0,0,5223,"Female"
"C00003460","Apollo Alvin Flynn","apollo.flynn@outlook.com",34,"User","A00002863","Nevada","West","Mountain","No Card",3,45,0,0,0,"No Loan",3,0,0,0,2,1,0,0,2,0,0,0,0,0,222,2569367,856455.67,57097.04,"High Networth",6168,945,0,0,0,5223,"Male"
"C00003461","Emery Duke Hogan","emery.hogan@gmail.com",41,"Owner","A00002864","Texas","South","West South Central","No Card",3,43,0,0,0,"No Loan",6,0,1,0,1,4,0,0,4,2,0,0,0,0,243,3146569,1048856.33,73176.02,"High Networth",7611,890,6308,0,0,413,"Male"
"C00003462","Holly Zora Ash","holly.ash@hotmail.com",34,"User","A00002864","Texas","South","West South Central","No Card",3,43,0,0,0,"No Loan",6,0,0,0,2,3,1,1,3,2,0,0,0,0,243,3146569,1048856.33,73176.02,"High Networth",7611,890,6308,0,0,413,"Female"
"C00003463","Aisha Jiselle Jarrett","aisha.jarrett@gmail.com",20,"Owner","A00002865","New York","Northeast","Middle Atlantic","No Card",4,56,0,0,0,"No Loan",3,0,0,1,1,1,0,0,2,0,0,0,0,0,374,6096055,1524013.75,108858.13,"High Networth",3493,3482,2,0,0,9,"Female"
"C00003464","Joziah Lance Robles","joziah.robles@gmail.com",47,"Owner","A00002866","Delaware","South","South Atlantic","No Card",4,49,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,1537665,384416.25,31380.92,"High Income",5711,5711,0,0,0,0,"Male"
"C00003465","Lucca London Salinas","lucca.salinas@gmail.com",57,"Owner","A00002867","Idaho","West","Mountain","VISA Infinite",6,72,0,0,0,"No Loan",2,0,0,0,2,0,0,0,2,0,0,0,0,0,371,5022624,837104,69758.67,"High Income",7523,7523,0,0,0,0,"Male"
"C00003466","Itzel Jude Hager","itzel.hager@gmail.com",63,"Owner","A00002868","New York","Northeast","Middle Atlantic","No Card",5,64,0,0,0,"No Loan",5,0,0,0,4,1,0,0,4,1,0,0,0,0,251,2295248,459049.6,35863.25,"High Income",3306,3306,0,0,0,0,"Female"
"C00003467","Bentlee Jasiah Yates","bentlee.yates@outlook.com",60,"User","A00002868","New York","Northeast","Middle Atlantic","No Card",5,64,0,0,0,"No Loan",3,0,0,1,1,1,0,0,3,0,0,0,0,0,251,2295248,459049.6,35863.25,"High Income",3306,3306,0,0,0,0,"Male"
"C00003468","Kyra Makiyah Samuels","kyra.samuels@gmail.com",66,"Owner","A00002869","Rhode Island","Northeast","New England","No Card",3,37,0,0,0,"No Loan",3,0,0,0,0,3,0,0,2,0,0,1,0,0,131,1192944,397648,32241.73,"High Income",2562,2562,0,0,0,0,"Female"
